name,is_business,license_number,type,company,city,state,zip,county,licensed_since,expires,disciplined
On The Mark Realty Llc,True,481012613,LICENSED REAL ESTATE LIMITED LIABILITY FIRM,On The Mark Realty Llc,Aurora,IL,60506,Kane,12/14/2016,10/31/2026,N
Republic Realty Group Llc,True,481012615,LICENSED REAL ESTATE LIMITED LIABILITY FIRM,Republic Realty Group,New Lenox,IL,60451,Will,12/14/2016,10/31/2026,N
Loop Realty Firm Llc,True,481012619,LICENSED REAL ESTATE LIMITED LIABILITY FIRM,Loop Realty Firm Llc,Chicago,IL,60605,Cook,01/04/2017,10/31/2026,N
Real Broker Llc,True,481012643,LICENSED REAL ESTATE LIMITED LIABILITY FIRM,Real,Naperville,IL,60540,,02/07/2017,10/31/2026,N
"360 Realty & Development, Llc",True,481012687,LICENSED REAL ESTATE LIMITED LIABILITY FIRM,"360 Realty & Development, Llc",Chicago,IL,60617,Cook,03/29/2017,10/31/2026,N
Xposure Realty Llc,True,481012693,LICENSED REAL ESTATE LIMITED LIABILITY FIRM,Xposure Realty Llc,Elgin,IL,60124,Kane,04/08/2017,10/31/2026,N
One606 Llc,True,481012697,LICENSED REAL ESTATE LIMITED LIABILITY FIRM,One606 Llc,Chicago,IL,60634,Cook,04/18/2017,10/31/2026,N
New Avenue Realty Llc,True,481012711,LICENSED REAL ESTATE LIMITED LIABILITY FIRM,New Avenue Realty Llc,Chicago,IL,60608,,05/12/2017,10/31/2026,N
"Chicagoland Brokerage, Llc",True,481012750,LICENSED REAL ESTATE LIMITED LIABILITY FIRM,"Chicagoland Brokerage, Llc",Chicago,IL,60602,Cook,08/08/2017,10/31/2026,N
T Cotton & Associates Realty Llc,True,481012754,LICENSED REAL ESTATE LIMITED LIABILITY FIRM,T Cotton & Associates Realty Llc,Richton Park,IL,60471,Cook,08/23/2017,10/31/2026,N
American Veteran Realty Llc,True,481012760,LICENSED REAL ESTATE LIMITED LIABILITY FIRM,American Veteran Realty Llc,Peoria,IL,61604,Peoria,08/25/2017,10/31/2026,N
Blue Dot Real Estate Chicago Llc,True,481012762,LICENSED REAL ESTATE LIMITED LIABILITY FIRM,Blue Dot Real Estate Chicago Llc,Orland Park,IL,60462,Cook,08/31/2017,10/31/2026,N
"Twin Vines Real Estate Services, Llc",True,481012769,LICENSED REAL ESTATE LIMITED LIABILITY FIRM,"Twin Vines Real Estate Services, Llc",Lisle,IL,60532,Dupage,09/18/2017,10/31/2026,N
Global Destiny Realty Llc,True,481012839,LICENSED REAL ESTATE LIMITED LIABILITY FIRM,Global Destiny Realty,Elk Grove Village,IL,60007,Cook,03/01/2018,10/31/2026,N
Ndm Realty Llc,True,481012855,LICENSED REAL ESTATE LIMITED LIABILITY FIRM,Ndm Realty Llc,Riverwoods,IL,60015,Lake,03/26/2018,10/31/2026,N
Cannon Real Estate,True,481012862,LICENSED REAL ESTATE LIMITED LIABILITY FIRM,Cannon Real Estate,Richton Park,IL,60471,Cook,04/19/2018,10/31/2026,N
"Nxt Realty, Llc",True,481012870,LICENSED REAL ESTATE LIMITED LIABILITY FIRM,"Nxt Realty, Llc",Chicago,IL,60618,Cook,05/11/2018,10/31/2026,N
Atlas Asset Management Realty Llc,True,481012893,LICENSED REAL ESTATE LIMITED LIABILITY FIRM,Atlas Asset Management,Chicago,IL,60607,Cook,06/20/2018,10/31/2026,N
Hbd Homes Llc,True,481012899,LICENSED REAL ESTATE LIMITED LIABILITY FIRM,Hbd Homes Llc,Mascoutah,IL,62258,,07/02/2018,10/31/2026,N
Village Realty Service Llc,True,481012916,LICENSED REAL ESTATE LIMITED LIABILITY FIRM,Village Realty,Lindenhurst,IL,60046,,08/03/2018,10/31/2026,N
Cross Street Real Estate Llc,True,481012926,LICENSED REAL ESTATE LIMITED LIABILITY FIRM,Cross Street Advisors,Chicago,IL,60614,Cook,08/08/2018,10/31/2026,N
Greyson Brokerage Group Llc,True,481012935,LICENSED REAL ESTATE LIMITED LIABILITY FIRM,Greyson Brokerage Group Llc,Chicago,IL,60615,Cook,08/20/2018,10/31/2026,N
Fairbourne Properties (Illinois) Llc,True,481012969,LICENSED REAL ESTATE LIMITED LIABILITY FIRM,Fairbourne Properties (Illinois) Llc,Chicago,IL,60604,Cook,10/09/2018,10/31/2026,N
Brookrell Realty Group Llc,True,481012984,LICENSED REAL ESTATE LIMITED LIABILITY FIRM,Brookrell Realty Group Llc,Matteson,IL,60443,Cook,10/19/2018,10/31/2026,N
Realtysaber Llc,True,481012985,LICENSED REAL ESTATE LIMITED LIABILITY FIRM,Realtysaber Llc,Lisle,IL,60532,Dupage,10/19/2018,10/31/2026,N
Capital City Property Management Llc,True,481013009,LICENSED REAL ESTATE LIMITED LIABILITY FIRM,Capital City Property Management Llc,Springfield,IL,62704,Sangamon,11/30/2018,10/31/2026,N
"Stepline Development, Llc",True,481013012,LICENSED REAL ESTATE LIMITED LIABILITY FIRM,"Stepline Development, Llc",Chicago,IL,60647,Cook,12/03/2018,10/31/2026,N
Seven Oaks Realty Llc,True,481013029,LICENSED REAL ESTATE LIMITED LIABILITY FIRM,Seven Oaks Realty Llc,Greenville,IL,62246,Bond,01/09/2019,10/31/2026,N
Medallion Leasing Realty Llc,True,481013031,LICENSED REAL ESTATE LIMITED LIABILITY FIRM,Medallion Leasing Realty Llc,Chicago,IL,60628,Cook,01/11/2019,10/31/2026,N
Global Real Estate Network Llc,True,481013034,LICENSED REAL ESTATE LIMITED LIABILITY FIRM,Global Real Estate Network Llc,Lombard,IL,60148,Dupage,01/17/2019,10/31/2026,N
"Suite 527 Realty Group, Llc",True,481013065,LICENSED REAL ESTATE LIMITED LIABILITY FIRM,"Suite 527 Realty Group, Llc",Bolingbrook,IL,60440,,03/05/2019,10/31/2026,N
Aurora Mc Llc,True,481013081,LICENSED REAL ESTATE LIMITED LIABILITY FIRM,Keller Williams Innovate,Aurora,IL,60506,,03/27/2019,10/31/2026,N
St Joseph'S Real Estate Llc,True,481013090,LICENSED REAL ESTATE LIMITED LIABILITY FIRM,St Joseph'S Real Estate Llc,Lemont,IL,60439,Cook,04/15/2019,10/31/2026,N
"Galluzzo Real Estate Brokerage, Llc",True,481013166,LICENSED REAL ESTATE LIMITED LIABILITY FIRM,"Galluzzo Real Estate Brokerage, Llc",Rockford,IL,61107,Winnebago,08/08/2019,10/31/2026,N
"The Realty Shop, Llc",True,481013175,LICENSED REAL ESTATE LIMITED LIABILITY FIRM,"The Realty Shop, Llc",Chicago,IL,60643,Cook,09/09/2019,10/31/2026,N
"Repca, Llc",True,481013184,LICENSED REAL ESTATE LIMITED LIABILITY FIRM,Re/Max Town & Country,Oak Park,IL,60302,Cook,09/30/2019,10/31/2026,N
Pat Brown Realty Llc,True,481013203,LICENSED REAL ESTATE LIMITED LIABILITY FIRM,Pat Brown Realty Llc,Lena,IL,61048,Stephenson,11/08/2019,10/31/2026,N
Homes By Janell,True,481013210,LICENSED REAL ESTATE LIMITED LIABILITY FIRM,Homes By Janell,O Fallon,IL,62269,,11/20/2019,10/31/2026,N
The Factory Real Estate And Property Management Llc,True,481013220,LICENSED REAL ESTATE LIMITED LIABILITY FIRM,The Factory Real Estate And Property Management Llc,Rockford,IL,61107,Winnebago,12/04/2019,10/31/2026,N
Bmz Llc,True,481013241,LICENSED REAL ESTATE LIMITED LIABILITY FIRM,Bmz Llc,Northbrook,IL,60062,Cook,01/08/2020,10/31/2026,N
"Communitas Advisors, Llc",True,481013254,LICENSED REAL ESTATE LIMITED LIABILITY FIRM,"Communitas Advisors, Llc",Northfield,IL,60093,Cook,01/23/2020,10/31/2026,N
Skara Realty Llc,True,481013277,LICENSED REAL ESTATE LIMITED LIABILITY FIRM,Skara Realty Llc,Oak Brook,IL,60523,Dupage,03/12/2020,10/31/2026,N
"Dave Carlin Realty, Llc",True,481013294,LICENSED REAL ESTATE LIMITED LIABILITY FIRM,Carlin Realty,Naperville,IL,60563,Dupage,03/27/2020,10/31/2026,N
Linda Durec Real Estate Llc,True,481013296,LICENSED REAL ESTATE LIMITED LIABILITY FIRM,Sperry - Ld Real Estate,Addison,IL,60101,Dupage,03/31/2020,10/31/2026,N
The Soliz Group Real Estate Llc,True,481013326,LICENSED REAL ESTATE LIMITED LIABILITY FIRM,The Soliz Group Real Estate Llc,Batavia,IL,60510,Kane,05/13/2020,10/31/2026,N
Maven Commercial (Il) Llc,True,481013344,LICENSED REAL ESTATE LIMITED LIABILITY FIRM,Maven Commercial (Il) Llc,Chicago,IL,60654,,06/10/2020,10/31/2026,N
Real Home Helpers Llc,True,481013363,LICENSED REAL ESTATE LIMITED LIABILITY FIRM,Real Home Helpers Llc,Chicago,IL,60615,Cook,06/29/2020,10/31/2026,N
Castle Rock Real Estate Llc,True,481013391,LICENSED REAL ESTATE LIMITED LIABILITY FIRM,Castle Rock Real Estate Llc,Western Springs,IL,60558,Cook,08/17/2020,10/31/2026,N
Sturm Realty Llc,True,481013432,LICENSED REAL ESTATE LIMITED LIABILITY FIRM,Sturm Realty Llc,Lake Forest,IL,60045,Lake,10/07/2020,10/31/2026,N
"Havenwood Properties, Llc",True,481013434,LICENSED REAL ESTATE LIMITED LIABILITY FIRM,"Havenwood Properties, Llc",Lake Forest,IL,60045,Lake,10/16/2020,10/31/2026,N
Metru Real Estate Llc,True,481013447,LICENSED REAL ESTATE LIMITED LIABILITY FIRM,Metru Real Estate Llc,Evanston,IL,60201,Cook,11/02/2020,10/31/2026,N
Senteno Real Estate,True,481013452,LICENSED REAL ESTATE LIMITED LIABILITY FIRM,Senteno Real Estate,Chicago,IL,60617,Cook,11/18/2020,10/31/2026,N
Mel Foster Brokerage Llc,True,481013462,LICENSED REAL ESTATE LIMITED LIABILITY FIRM,Mel Foster Brokerage Llc,Geneseo,IL,61254,Henry,12/04/2020,10/31/2026,N
Chicago Style Management Llc,True,481013466,LICENSED REAL ESTATE LIMITED LIABILITY FIRM,Chicago Style Management Llc,Chicago,IL,60608,Cook,12/07/2020,10/31/2026,N
Hughes Group Llc,True,481013467,LICENSED REAL ESTATE LIMITED LIABILITY FIRM,Hughes Group Llc,O Fallon,IL,62269,Saint Clair,12/08/2020,10/31/2026,N
Wilkins Development Llc,True,481013475,LICENSED REAL ESTATE LIMITED LIABILITY FIRM,Re/Max Advantage,Metropolis,IL,62960,Massac,12/21/2020,10/31/2026,N
"Power Realty Chicagoland, Pllc",True,481013478,LICENSED REAL ESTATE LIMITED LIABILITY FIRM,"Power Realty Chicagoland, Pllc",Chicago,IL,60609,Cook,12/29/2020,10/31/2026,N
Noll Realty Llc,True,481013487,LICENSED REAL ESTATE LIMITED LIABILITY FIRM,Noll Realty Llc,Northbrook,IL,60062,Cook,01/07/2021,10/31/2026,N
M S Stewart Realty Services Llc,True,481013496,LICENSED REAL ESTATE LIMITED LIABILITY FIRM,M S Stewart Realty Services Llc,Chicago,IL,60643,Cook,01/19/2021,10/31/2026,N
Sk Chicago Llc,True,481013500,LICENSED REAL ESTATE LIMITED LIABILITY FIRM,Sk Chicago Realty,Chicago,IL,60613,Cook,01/22/2021,10/31/2026,N
New City Property Management,True,481013504,LICENSED REAL ESTATE LIMITED LIABILITY FIRM,New City Property Management,Chicago,IL,60649,Cook,01/29/2021,10/31/2026,N
Dsl Holdings Llc Dba Professional Brokers Realty,True,481013505,LICENSED REAL ESTATE LIMITED LIABILITY FIRM,Professional Brokers Realty,Tinley Park,IL,60477,Cook,01/29/2021,10/31/2026,N
A+ Real Estate Llc,True,481013521,LICENSED REAL ESTATE LIMITED LIABILITY FIRM,A+ Real Estate Llc,Princeton,IL,61356,Bureau,02/09/2021,10/31/2026,N
Aquino Realty Llc,True,481013523,LICENSED REAL ESTATE LIMITED LIABILITY FIRM,Aquino Realty Llc,Crystal Lake,IL,60014,Mchenry,02/22/2021,10/31/2026,N
Re Investors Brokerage Llc,True,481013524,LICENSED REAL ESTATE LIMITED LIABILITY FIRM,Re Investors Brokerage Llc,Chicago,IL,60647,Cook,02/23/2021,10/31/2026,N
Instant Equity Partners Llc,True,481013535,LICENSED REAL ESTATE LIMITED LIABILITY FIRM,Instant Equity Partners Llc,Chicago,IL,60640,Cook,03/03/2021,10/31/2026,N
"Bardier & Ramirez Real Estate, Llc",True,481013551,LICENSED REAL ESTATE LIMITED LIABILITY FIRM,"Bardier & Ramirez Real Estate, Llc",Sterling,IL,61081,Whiteside,03/22/2021,10/31/2026,N
Dulce Real Estate Llc,True,481013561,LICENSED REAL ESTATE LIMITED LIABILITY FIRM,Dulce Real Estate Llc,Chicago,IL,60618,Cook,04/14/2021,10/31/2026,N
Jhw Chicago Metro Investments Llc,True,481013571,LICENSED REAL ESTATE LIMITED LIABILITY FIRM,Jhw Chicago Metro Investments Llc,Oak Park,IL,60301,Cook,04/28/2021,10/31/2026,N
Eatz Real Estate Group Llc,True,481013647,LICENSED REAL ESTATE LIMITED LIABILITY FIRM,Eatz Real Estate Group Llc,Barrington,IL,60010,Lake,08/13/2021,10/31/2026,N
"Entre Property Management, Llc",True,481013661,LICENSED REAL ESTATE LIMITED LIABILITY FIRM,"Entre Property Management, Llc",Arlington Heights,IL,60005,Cook,09/02/2021,10/31/2026,N
"Pyne Properties, Llc",True,481013673,LICENSED REAL ESTATE LIMITED LIABILITY FIRM,Pyne Properties,Chicago,IL,60645,Cook,09/17/2021,10/31/2026,N
Park 83 Realty Llc,True,481013675,LICENSED REAL ESTATE LIMITED LIABILITY FIRM,Park 83 Realty Llc,Chicago,IL,60643,Cook,09/24/2021,10/31/2026,N
Upcity Real Estate Llc,True,481013703,LICENSED REAL ESTATE LIMITED LIABILITY FIRM,Upcity Real Estate Llc,Chicago,IL,60657,Cook,11/15/2021,10/31/2026,N
Suburban Jungle Llc,True,481013720,LICENSED REAL ESTATE LIMITED LIABILITY FIRM,Suburban Jungle Llc,Chicago,IL,60642,Cook,12/03/2021,10/31/2026,N
Burza Management Group Llc,True,481013726,LICENSED REAL ESTATE LIMITED LIABILITY FIRM,Burza Management Group Llc,Chicago,IL,60638,Cook,12/17/2021,10/31/2026,N
Jbs Advisors Inc,True,481013738,LICENSED REAL ESTATE LIMITED LIABILITY FIRM,Jbs Advisors Inc,Chicago,IL,60622,Cook,01/12/2022,10/31/2026,N
Paisano Homes Llc,True,481013752,LICENSED REAL ESTATE LIMITED LIABILITY FIRM,Remax Prestige Homes,Kankakee,IL,60901,Kankakee,01/27/2022,10/31/2026,N
Dhome Realty Group Llc,True,481013789,LICENSED REAL ESTATE LIMITED LIABILITY FIRM,Dhome Realty Group Llc,Wheeling,IL,60090,Cook,03/21/2022,10/31/2026,N
Goldhome Realty Llc,True,481013790,LICENSED REAL ESTATE LIMITED LIABILITY FIRM,Goldhome Realty Llc,Chicago,IL,60608,Cook,03/22/2022,10/31/2026,N
Tci Realty Llc,True,481013822,LICENSED REAL ESTATE LIMITED LIABILITY FIRM,Tci Realty Llc,Charleston,IL,61920,Coles,05/02/2025,10/31/2026,N
Jennifer L Jackson Llc,True,481013829,LICENSED REAL ESTATE LIMITED LIABILITY FIRM,Jennifer L Jackson Llc,Cahokia,IL,62206,Saint Clair,06/06/2022,10/31/2026,N
"Sb Real Estate Group, Pllc",True,481013834,LICENSED REAL ESTATE LIMITED LIABILITY FIRM,"Sb Real Estate Group, Pllc",Chicago,IL,60634,Cook,06/08/2022,10/31/2026,N
Pan Realty Llc,True,481013837,LICENSED REAL ESTATE LIMITED LIABILITY FIRM,Pan Realty Llc,Lisle,IL,60532,Dupage,06/21/2022,10/31/2026,N
"Laura Bangart, Llc",True,481013844,LICENSED REAL ESTATE LIMITED LIABILITY FIRM,"Laura Bangart, Llc",Niles,IL,60714,Cook,07/12/2022,10/31/2026,N
Wardstock Brokerage & Property Management Llc,True,481013849,LICENSED REAL ESTATE LIMITED LIABILITY FIRM,Wardstock Brokerage & Property Management Llc,Elmhurst,IL,60126,,07/21/2022,10/31/2026,N
Kolo Properties Llc,True,481013867,LICENSED REAL ESTATE LIMITED LIABILITY FIRM,Kolo Properties Llc,Park Ridge,IL,60068,Cook,08/23/2022,10/31/2026,N
"Essex 312, Llc",True,481013890,LICENSED REAL ESTATE LIMITED LIABILITY FIRM,"Essex 312, Llc",Chicago,IL,60618,Cook,10/13/2022,10/31/2026,N
Healy Real Estate Llc,True,481013915,LICENSED REAL ESTATE LIMITED LIABILITY FIRM,Healy Real Estate Llc,Chicago,IL,60655,Cook,11/29/2022,10/31/2026,N
Clennon Realty Llc,True,481013920,LICENSED REAL ESTATE LIMITED LIABILITY FIRM,Clennon Realty Llc,Minooka,IL,60447,Grundy,12/06/2022,10/31/2026,N
Xr Chicago Llc,True,481013925,LICENSED REAL ESTATE LIMITED LIABILITY FIRM,Xr Realty,Chicago,IL,60634,,12/13/2022,10/31/2026,N
Dasarp Properties Llc,True,481013939,LICENSED REAL ESTATE LIMITED LIABILITY FIRM,Dasarp Properties Llc,Chicago,IL,60614,Cook,01/10/2023,10/31/2026,N
Quinn Realty And Property Management Group,True,481013946,LICENSED REAL ESTATE LIMITED LIABILITY FIRM,Quinn Realty And Property Management Group,Salem,IL,62881,Marion,01/25/2023,10/31/2026,N
Dream Team Realty Llc,True,481013960,LICENSED REAL ESTATE LIMITED LIABILITY FIRM,Dba: Remax Millennium,Homer Glen,IL,60491,Will,02/17/2023,10/31/2026,N
"Qdm Real Estate, Llc",True,481013964,LICENSED REAL ESTATE LIMITED LIABILITY FIRM,"Qdm Real Estate, Llc",Wood River,IL,62095,Madison,02/23/2023,10/31/2026,N
Carter Elite Realty Llc,True,481013970,LICENSED REAL ESTATE LIMITED LIABILITY FIRM,Carter Elite Realty Llc,Chicago,IL,60611,Cook,02/28/2023,10/31/2026,N
Chp Leasing Llc,True,481013975,LICENSED REAL ESTATE LIMITED LIABILITY FIRM,Chp Leasing Llc,Chicago,IL,60654,Cook,03/06/2023,10/31/2026,N
"Estate94, Llc",True,481013986,LICENSED REAL ESTATE LIMITED LIABILITY FIRM,"Estate94, Llc",Techny,IL,60082,Cook,03/31/2023,10/31/2026,N
"Barrington Area Realty, Llc",True,481013987,LICENSED REAL ESTATE LIMITED LIABILITY FIRM,"Barrington Area Realty, Llc",North Barrington,IL,60010,,03/31/2023,10/31/2026,N
North Shore Luxury Properties Llc,True,481013993,LICENSED REAL ESTATE LIMITED LIABILITY FIRM,North Shore Luxury Properties Llc,Winnetka,IL,60093,Cook,04/10/2023,10/31/2026,N
Alkaline Real Estate,True,481013995,LICENSED REAL ESTATE LIMITED LIABILITY FIRM,Alkaline Real Estate,Melrose Park,IL,60160,Cook,04/14/2023,10/31/2026,N
"Akron Properties 5, Llc",True,481014013,LICENSED REAL ESTATE LIMITED LIABILITY FIRM,"Akron Properties 5, Llc",Chicago,IL,60631,Cook,05/17/2023,10/31/2026,N
Top Care Realty Llc,True,481014017,LICENSED REAL ESTATE LIMITED LIABILITY FIRM,Top Care Realty Llc,Forest Park,IL,60130,Cook,05/18/2023,10/31/2026,N
"Legacy Properties, A Sarah Leonard Company, Llc",True,481014026,LICENSED REAL ESTATE LIMITED LIABILITY FIRM,"Legacy Properties, A Sarah Leonard Company, Llc",Saint Charles,IL,60175,Kane,05/26/2023,10/31/2026,N
Johnstone Property Llc,True,481014085,LICENSED REAL ESTATE LIMITED LIABILITY FIRM,Johnstone Property,Chicago,IL,60607,Cook,09/22/2023,10/31/2026,N
Hazelton Properties Llc,True,481014087,LICENSED REAL ESTATE LIMITED LIABILITY FIRM,Vertex Commercial Real Estate,Peoria,IL,61615,Peoria,09/27/2023,10/31/2026,N
Wwz Associates Llc,True,481014097,LICENSED REAL ESTATE LIMITED LIABILITY FIRM,Landmark Property Solutions,Carbondale,IL,62901,Jackson,10/26/2023,10/31/2026,N
Nushka Realty Llc,True,481014103,LICENSED REAL ESTATE LIMITED LIABILITY FIRM,Nushka Realty Llc,Park Ridge,IL,60068,Cook,11/06/2023,10/31/2026,N
William Harris Group Chicago Llc,True,481014108,LICENSED REAL ESTATE LIMITED LIABILITY FIRM,William Harris Group Chicago Llc,Riverwoods,IL,60015,Lake,11/14/2023,10/31/2026,N
Xpress Realty Llc,True,481014120,LICENSED REAL ESTATE LIMITED LIABILITY FIRM,Prello Realty,Chicago,IL,60614,Cook,12/06/2023,10/31/2026,N
Papago Managment Llc,True,481014133,LICENSED REAL ESTATE LIMITED LIABILITY FIRM,Papago Managment Llc,Mt Prospect,IL,60056,Cook,12/21/2023,10/31/2026,N
"American Star Realty, Llc",True,481014136,LICENSED REAL ESTATE LIMITED LIABILITY FIRM,Amstardreams,Des Plaines,IL,60018,Cook,12/28/2023,10/31/2026,N
Payes Homes Llc,True,481014152,LICENSED REAL ESTATE LIMITED LIABILITY FIRM,Payes Real Estate Group,Deer Park,IL,60010,Lake,02/01/2024,10/31/2026,N
Due South Real Estate & Destination Services Llc,True,481014157,LICENSED REAL ESTATE LIMITED LIABILITY FIRM,Due South Real Estate & Destination Services Llc,Chicago,IL,60617,Cook,02/08/2024,10/31/2026,N
"Kaufman Realty & Auctions, Llc",True,481014160,LICENSED REAL ESTATE LIMITED LIABILITY FIRM,"Kaufman Realty & Auctions, Llc",Taylorville,IL,62568,Adams,02/13/2024,10/31/2026,N
Central State Realty Llc,True,481014164,LICENSED REAL ESTATE LIMITED LIABILITY FIRM,Central State Realty Llc,Carrollton,IL,62016,Greene,02/21/2024,10/31/2026,N
Realco Properties Llc,True,481014166,LICENSED REAL ESTATE LIMITED LIABILITY FIRM,Realco Properties Llc,Palatine,IL,60067,Cook,02/27/2024,10/31/2026,N
"Keys Real Estate, Llc",True,481014175,LICENSED REAL ESTATE LIMITED LIABILITY FIRM,"Keys Real Estate, Llc",Fairfield,IL,62837,Wayne,03/07/2024,10/31/2026,N
"Cruz-Magana Realty, Llc",True,481014188,LICENSED REAL ESTATE LIMITED LIABILITY FIRM,"Cruz-Magana Realty, Llc",Chicago,IL,60617,Cook,03/27/2024,10/31/2026,N
Trusted Real Estate Llc,True,481014195,LICENSED REAL ESTATE LIMITED LIABILITY FIRM,Trusted Real Estate Llc,Mundelein,IL,60060,Lake,04/11/2024,10/31/2026,N
Eras Brokerage And Realty Llc,True,481014204,LICENSED REAL ESTATE LIMITED LIABILITY FIRM,Eras Brokerage And Realty Llc,Chicago,IL,60613,Cook,05/02/2024,10/31/2026,N
R Legacy Real Estate Services Llc,True,481014220,LICENSED REAL ESTATE LIMITED LIABILITY FIRM,R Legacy Real Estate Services Llc,Chicago,IL,60606,Cook,05/17/2024,10/31/2026,N
Bella Noir Llc,True,481014222,LICENSED REAL ESTATE LIMITED LIABILITY FIRM,Bella Noir Real Estate & Development,Chicago,IL,60615,Cook,05/20/2024,10/31/2026,N
Turn Key Realty Solutions,True,481014235,LICENSED REAL ESTATE LIMITED LIABILITY FIRM,Turn Key Realty Solutions,Chicago,IL,60638,Cook,06/14/2024,10/31/2026,N
"Silverthorne, Llc",True,481014241,LICENSED REAL ESTATE LIMITED LIABILITY FIRM,"Silverthorne, Llc",Chicago,IL,60646,Cook,06/21/2024,10/31/2026,N
Eppel Realty Llc,True,481014267,LICENSED REAL ESTATE LIMITED LIABILITY FIRM,Eppel Realty Llc,Pontiac,IL,61764,Livingston,08/20/2024,10/31/2026,N
The Preston Reid Group,True,481014281,LICENSED REAL ESTATE LIMITED LIABILITY FIRM,The Preston Reid Group,La Salle,IL,61301,La Salle,09/26/2024,10/31/2026,N
Aria Real Estate Chicago Llc,True,481014284,LICENSED REAL ESTATE LIMITED LIABILITY FIRM,Aria Real Estate,Chicago,IL,60613,Cook,10/01/2024,10/31/2026,N
"Prestige Midwest Realty, Llc",True,481014290,LICENSED REAL ESTATE LIMITED LIABILITY FIRM,"Prestige Midwest Realty, Llc",New Lenox,IL,60451,Will,10/04/2024,10/31/2026,N
The Ambassador Chicago Llc,True,481014294,LICENSED REAL ESTATE LIMITED LIABILITY FIRM,The Ambassador Chicago Llc,Chicago,IL,60654,Cook,10/15/2024,10/31/2026,N
D West & Associates Real Estate Group,True,481014299,LICENSED REAL ESTATE LIMITED LIABILITY FIRM,D West & Associates Real Estate Group,Downers Grove,IL,60515,Dupage,10/22/2024,10/31/2026,N
Lighthouse Business Brokers Llc,True,481014301,LICENSED REAL ESTATE LIMITED LIABILITY FIRM,Lighthouse Business Brokers Llc,Chicago,IL,60606,Cook,10/23/2024,10/31/2026,N
Overdriven Enterprises Llc,True,481014315,LICENSED REAL ESTATE LIMITED LIABILITY FIRM,Pmi Service Group,Downers Grove,IL,60515,Dupage,11/26/2024,10/31/2026,N
Vista Real Estate Group Llc,True,481014322,LICENSED REAL ESTATE LIMITED LIABILITY FIRM,Vista Real Estate Group Llc,Aurora,IL,60506,Kane,12/16/2024,10/31/2026,N
Exarealty Llc,True,481014328,LICENSED REAL ESTATE LIMITED LIABILITY FIRM,Exarealty Llc,Skokie,IL,60077,Cook,12/31/2024,10/31/2026,N
Kelly Smith Realty Llc,True,481014336,LICENSED REAL ESTATE LIMITED LIABILITY FIRM,Kelly Smith Realty Llc,Oak Park,IL,60302,Cook,01/09/2025,10/31/2026,N
Guidepost Real Estate Llc,True,481014339,LICENSED REAL ESTATE LIMITED LIABILITY FIRM,Guidepost Real Estate Llc,Chicago,IL,60653,Cook,01/15/2025,10/31/2026,N
You Properties Llc,True,481014355,LICENSED REAL ESTATE LIMITED LIABILITY FIRM,You Properties Llc,Chicago,IL,60612,Cook,02/20/2025,10/31/2026,N
Wvrst Llc,True,481014357,LICENSED REAL ESTATE LIMITED LIABILITY FIRM,Re/Max Metropolitan,Des Plaines,IL,60018,Cook,02/21/2025,10/31/2026,N
"Nvp Estates, Llc",True,481014359,LICENSED REAL ESTATE LIMITED LIABILITY FIRM,Pmi Nvp Estates,Hawthorn Woods,IL,60047,Lake,02/25/2025,10/31/2026,N
Smart Properties Usa Llc,True,481014372,LICENSED REAL ESTATE LIMITED LIABILITY FIRM,Smart Properties Usa Llc,Orland Park,IL,60462,Adams,03/07/2025,10/31/2026,N
Pretty Realty,True,481014391,LICENSED REAL ESTATE LIMITED LIABILITY FIRM,Pretty Realty,Hoffman Estates,IL,60192,Cook,03/27/2025,10/31/2026,N
